timestamp,direction,finger_id,finger_norm,current,src_ip,src_port,dst_ip,dst_port
1766827465.6606057,Pico->Unity,0,0.259,109,192.168.0.4,62220,127.0.0.1,5005
1766827465.823925,Pico->Unity,0,0.259,109,192.168.0.4,62220,127.0.0.1,5005
1766827465.9899309,Pico->Unity,0,0.257,107,192.168.0.4,62220,127.0.0.1,5005
1766827466.153377,Pico->Unity,0,0.241,102,192.168.0.4,62220,127.0.0.1,5005
1766827466.161506,Unity->Pico,0,0.739,,127.0.0.1,58744,192.168.0.4,5001
1766827466.3347359,Pico->Unity,0,0.239,122,192.168.0.4,62220,127.0.0.1,5005
1766827466.3417206,Unity->Pico,0,0.684,,127.0.0.1,58744,192.168.0.4,5001
1766827466.4812112,Pico->Unity,0,0.24,90,192.168.0.4,62220,127.0.0.1,5005
1766827466.501544,Unity->Pico,0,0.712,,127.0.0.1,58744,192.168.0.4,5001
1766827466.644809,Pico->Unity,0,0.24,73,192.168.0.4,62220,127.0.0.1,5005
1766827466.809182,Pico->Unity,0,0.24,84,192.168.0.4,62220,127.0.0.1,5005
1766827466.9765153,Pico->Unity,0,0.24,73,192.168.0.4,62220,127.0.0.1,5005
1766827467.1481698,Pico->Unity,0,0.24,86,192.168.0.4,62220,127.0.0.1,5005
1766827467.301246,Pico->Unity,0,0.239,76,192.168.0.4,62220,127.0.0.1,5005
1766827467.324427,Unity->Pico,0,0.684,,127.0.0.1,58744,192.168.0.4,5001
1766827467.4649603,Pico->Unity,0,0.239,74,192.168.0.4,62220,127.0.0.1,5005
1766827467.6288502,Pico->Unity,0,0.24,77,192.168.0.4,62220,127.0.0.1,5005
1766827467.641557,Unity->Pico,0,0.712,,127.0.0.1,58744,192.168.0.4,5001
1766827467.7934039,Pico->Unity,0,0.239,71,192.168.0.4,62220,127.0.0.1,5005
1766827467.8014476,Unity->Pico,0,0.684,,127.0.0.1,58744,192.168.0.4,5001
1766827467.9677477,Pico->Unity,0,0.239,77,192.168.0.4,62220,127.0.0.1,5005
1766827468.1222475,Pico->Unity,0,0.241,79,192.168.0.4,62220,127.0.0.1,5005
1766827468.1432261,Unity->Pico,0,0.739,,127.0.0.1,58744,192.168.0.4,5001
1766827468.299693,Pico->Unity,0,0.244,90,192.168.0.4,62220,127.0.0.1,5005
1766827468.3034325,Unity->Pico,0,0.816,,127.0.0.1,58744,192.168.0.4,5001
1766827468.4487755,Pico->Unity,0,0.258,84,192.168.0.4,62220,127.0.0.1,5005
1766827468.4630458,Unity->Pico,0,1,,127.0.0.1,58744,192.168.0.4,5001
1766827468.6151836,Pico->Unity,0,0.259,89,192.168.0.4,62220,127.0.0.1,5005
1766827468.8896282,Pico->Unity,0,0.258,109,192.168.0.4,62220,127.0.0.1,5005
1766827468.9389617,Pico->Unity,0,0.253,77,192.168.0.4,62220,127.0.0.1,5005
1766827468.9629686,Unity->Pico,0,0.974,,127.0.0.1,58744,192.168.0.4,5001
1766827469.1246004,Pico->Unity,0,0.239,109,192.168.0.4,62220,127.0.0.1,5005
1766827469.1436992,Unity->Pico,0,0.684,,127.0.0.1,58744,192.168.0.4,5001
1766827469.2672665,Pico->Unity,0,0.239,112,192.168.0.4,62220,127.0.0.1,5005
1766827469.4328582,Pico->Unity,0,0.239,73,192.168.0.4,62220,127.0.0.1,5005
1766827469.6085172,Pico->Unity,0,0.239,69,192.168.0.4,62220,127.0.0.1,5005
1766827469.7607865,Pico->Unity,0,0.239,77,192.168.0.4,62220,127.0.0.1,5005
1766827469.939321,Pico->Unity,0,0.239,80,192.168.0.4,62220,127.0.0.1,5005
1766827470.0978777,Pico->Unity,0,0.239,69,192.168.0.4,62220,127.0.0.1,5005
1766827470.2527292,Pico->Unity,0,0.239,79,192.168.0.4,62220,127.0.0.1,5005
1766827470.4252877,Pico->Unity,0,0.246,104,192.168.0.4,62220,127.0.0.1,5005
1766827470.4419816,Unity->Pico,0,0.861,,127.0.0.1,58744,192.168.0.4,5001
1766827470.5796077,Pico->Unity,0,0.26,79,192.168.0.4,62220,127.0.0.1,5005
1766827470.610298,Unity->Pico,0,1,,127.0.0.1,58744,192.168.0.4,5001
1766827470.7628393,Pico->Unity,0,0.259,97,192.168.0.4,62220,127.0.0.1,5005
1766827470.9373167,Pico->Unity,0,0.259,119,192.168.0.4,62220,127.0.0.1,5005
1766827471.073302,Pico->Unity,0,0.259,116,192.168.0.4,62220,127.0.0.1,5005
1766827471,Pico->Unity,0,0.239,99,192.168.0.4,62220,127.0.0.1,5005
1766827471.261753,Unity->Pico,0,0.684,,127.0.0.1,58744,192.168.0.4,5001
1766827471.400348,Pico->Unity,0,0.239,102,192.168.0.4,62220,127.0.0.1,5005
1766827471.5774326,Pico->Unity,0,0.239,66,192.168.0.4,62220,127.0.0.1,5005
1766827471.735578,Pico->Unity,0,0.239,76,192.168.0.4,62220,127.0.0.1,5005
1766827471.8952944,Pico->Unity,0,0.239,71,192.168.0.4,62220,127.0.0.1,5005
1766827472.0639138,Pico->Unity,0,0.239,80,192.168.0.4,62220,127.0.0.1,5005
1766827472.219005,Pico->Unity,0,0.239,86,192.168.0.4,62220,127.0.0.1,5005
1766827472.3991084,Pico->Unity,0,0.239,69,192.168.0.4,62220,127.0.0.1,5005
1766827472.5532951,Pico->Unity,0,0.239,66,192.168.0.4,62220,127.0.0.1,5005
1766827472.711891,Pico->Unity,0,0.239,81,192.168.0.4,62220,127.0.0.1,5005
1766827472.9059107,Pico->Unity,0,0.239,81,192.168.0.4,62220,127.0.0.1,5005
1766827473.0405004,Pico->Unity,0,0.239,73,192.168.0.4,62220,127.0.0.1,5005
1766827473.2130651,Pico->Unity,0,0.239,67,192.168.0.4,62220,127.0.0.1,5005
1766827473.3732035,Pico->Unity,0,0.239,86,192.168.0.4,62220,127.0.0.1,5005
1766827473.5989032,Pico->Unity,0,0.239,80,192.168.0.4,62220,127.0.0.1,5005
1766827473.7019515,Pico->Unity,0,0.239,69,192.168.0.4,62220,127.0.0.1,5005
1766827473.8590245,Pico->Unity,0,0.239,76,192.168.0.4,62220,127.0.0.1,5005
1766827474.0370853,Pico->Unity,0,0.239,76,192.168.0.4,62220,127.0.0.1,5005
1766827474.2989929,Pico->Unity,0,0.239,71,192.168.0.4,62220,127.0.0.1,5005
1766827474.3680084,Pico->Unity,0,0.239,83,192.168.0.4,62220,127.0.0.1,5005
1766827474.5217502,Pico->Unity,0,0.239,79,192.168.0.4,62220,127.0.0.1,5005
1766827474.6784065,Pico->Unity,0,0.239,74,192.168.0.4,62220,127.0.0.1,5005
1766827474.858048,Pico->Unity,0,0.239,73,192.168.0.4,62220,127.0.0.1,5005
1766827475.0116963,Pico->Unity,0,0.229,48,192.168.0.4,62220,127.0.0.1,5005
1766827475.0234804,Unity->Pico,0,0.383,,127.0.0.1,58744,192.168.0.4,5001
1766827475.170366,Pico->Unity,0,0.204,44,192.168.0.4,62220,127.0.0.1,5005
1766827475.1823587,Unity->Pico,0,0,,127.0.0.1,58744,192.168.0.4,5001
1766827475.340394,Pico->Unity,0,0.188,38,192.168.0.4,62220,127.0.0.1,5005
1766827475.4989693,Pico->Unity,0,0.187,4,192.168.0.4,62220,127.0.0.1,5005
1766827475.6752617,Pico->Unity,0,0.187,0,192.168.0.4,62220,127.0.0.1,5005
1766827475.8527415,Pico->Unity,0,0.187,0,192.168.0.4,62220,127.0.0.1,5005
1766827476,Pico->Unity,0,0.188,0,192.168.0.4,62220,127.0.0.1,5005
1766827476.161693,Pico->Unity,0,0.188,0,192.168.0.4,62220,127.0.0.1,5005
1766827476.3197012,Pico->Unity,0,0.185,66,192.168.0.4,62220,127.0.0.1,5005
1766827476.4944637,Pico->Unity,0,0.183,5,192.168.0.4,62220,127.0.0.1,5005
1766827476.6542163,Pico->Unity,0,0.186,33,192.168.0.4,62220,127.0.0.1,5005
1766827476.8093555,Pico->Unity,0,0.186,0,192.168.0.4,62220,127.0.0.1,5005
1766827477.002476,Pico->Unity,0,0.186,23,192.168.0.4,62220,127.0.0.1,5005
1766827477.183362,Pico->Unity,0,0.186,0,192.168.0.4,62220,127.0.0.1,5005
1766827477.3121426,Pico->Unity,0,0.184,70,192.168.0.4,62220,127.0.0.1,5005
1766827477.4902225,Pico->Unity,0,0.182,64,192.168.0.4,62220,127.0.0.1,5005
1766827477.6332603,Pico->Unity,0,0.181,53,192.168.0.4,62220,127.0.0.1,5005
1766827477.7980096,Pico->Unity,0,0.182,35,192.168.0.4,62220,127.0.0.1,5005
1766827477.959487,Pico->Unity,0,0.184,41,192.168.0.4,62220,127.0.0.1,5005
1766827478.1470287,Pico->Unity,0,0.184,34,192.168.0.4,62220,127.0.0.1,5005
1766827478.3356445,Pico->Unity,0,0.185,7,192.168.0.4,62220,127.0.0.1,5005
1766827478.4501212,Pico->Unity,0,0.185,4,192.168.0.4,62220,127.0.0.1,5005
1766827478.6176472,Pico->Unity,0,0.185,0,192.168.0.4,62220,127.0.0.1,5005
1766827478.7771194,Pico->Unity,0,0.185,1,192.168.0.4,62220,127.0.0.1,5005
1766827479.0269568,Pico->Unity,0,0.185,1,192.168.0.4,62220,127.0.0.1,5005
1766827479.1297853,Pico->Unity,0,0.185,0,192.168.0.4,62220,127.0.0.1,5005
1766827479.269851,Pico->Unity,0,0.185,0,192.168.0.4,62220,127.0.0.1,5005
1766827479.4659681,Pico->Unity,0,0.185,1,192.168.0.4,62220,127.0.0.1,5005
1766827479.598323,Pico->Unity,0,0.185,0,192.168.0.4,62220,127.0.0.1,5005
1766827479.7689402,Pico->Unity,0,0.185,1,192.168.0.4,62220,127.0.0.1,5005
1766827479.9313962,Pico->Unity,0,0.185,30,192.168.0.4,62220,127.0.0.1,5005
1766827480.1569746,Pico->Unity,0,0.187,28,192.168.0.4,62220,127.0.0.1,5005
1766827480.2558503,Pico->Unity,0,0.187,0,192.168.0.4,62220,127.0.0.1,5005
1766827480.4161184,Pico->Unity,0,0.186,0,192.168.0.4,62220,127.0.0.1,5005
1766827480.5874684,Pico->Unity,0,0.186,0,192.168.0.4,62220,127.0.0.1,5005
1766827480.7746723,Pico->Unity,0,0.187,7,192.168.0.4,62220,127.0.0.1,5005
1766827480.912801,Pico->Unity,0,0.186,1,192.168.0.4,62220,127.0.0.1,5005
