timestamp,direction,src_ip,src_port,dst_ip,dst_port,payload
1766822843.6114647,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822843.794863,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.193,0"
1766822843.916506,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.193,0"
1766822844.1030753,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.193,2"
1766822844.2462342,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.193,0"
1766822844.4105272,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,1"
1766822844.5779052,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822844.7388585,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.193,1"
1766822844.912615,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,5"
1766822845.0720348,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822845.2663834,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822845.4041376,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822845.5820532,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822845.7801309,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822845.9099407,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822846.0932996,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822846.2443492,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.194,0"
1766822846.404609,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.197,34"
1766822846.582298,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.197,4"
1766822846.7589965,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.198,35"
1766822846.9714286,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.198,34"
1766822847.0729773,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.214,51"
1766822847.2431986,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.252,50"
1766822847.4171264,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.268,51"
1766822847.5747452,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.295,35"
1766822847.7367804,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.303,27"
1766822847.9023886,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.310,40"
1766822848.0707204,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,1"
1766822848.2380538,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.310,0"
1766822848.405086,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.310,0"
1766822848.571104,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,1"
1766822848.7609942,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822848.907095,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822849.0702777,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822849.2416134,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,2"
1766822849.4106915,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,12"
1766822849.5716026,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,10"
1766822849.878114,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,1"
1766822849.9075456,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,5"
1766822850.0844498,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822850.2404437,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822850.4909225,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822850.571737,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822850.8297608,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822850.9061527,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822851.072841,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822851.2348087,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822851.4146118,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822851.5656807,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822851.7283614,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822851.9043145,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,1"
1766822852.0639822,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822852.2305927,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,8"
1766822852.3975053,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822852.5671902,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822852.7420132,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,1"
1766822852.9161532,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822853.0853662,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822853.234288,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822853.3923428,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822853.560352,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,2"
1766822853.7329767,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822853.8907485,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822854.0551293,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822854.2316709,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,5"
1766822854.3826525,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,1"
1766822854.564716,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822854.7144408,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822854.891906,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822855.0514057,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822855.2169266,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,0"
1766822855.4032211,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822855.6079996,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822855.720675,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.308,7"
1766822855.8931258,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,10"
1766822856.0463467,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822856.22468,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,2"
1766822856.380373,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
1766822856.5396597,Pico->Unity,192.168.0.4,57142,127.0.0.1,5005,"0,0.309,0"
