timestamp,direction,src_ip,src_port,dst_ip,dst_port,payload
1766822370.0746784,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822370.2387629,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822370.3923728,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,2"
1766822370.5605087,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822370.7406073,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822370.8947828,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822371.054034,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822371.2320635,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822371.3821044,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822371.562042,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822371.7207794,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822371.9709682,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822372.0378253,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,2"
1766822372.2011058,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822372.4790182,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822372.547701,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822372.6924653,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822372.855947,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822373.024082,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822373.2276707,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822373.3656316,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822373.5699992,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822373.676625,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822373.839839,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
1766822374.017138,Pico->Unity,192.168.0.4,57141,127.0.0.1,5005,"0,0.528,0"
